    0.000074   0.147058825721E+01
    0.000147   0.294117651442E+01
    0.000221   0.441176477162E+01
    0.000294   0.588235302883E+01
    0.000368   0.735294128604E+01
    0.000441   0.882352954325E+01
    0.000515   0.102941178005E+02
    0.000588   0.117647060577E+02
    0.000662   0.132352943149E+02
    0.000735   0.147058825721E+02
    0.000809   0.161764708293E+02
    0.000882   0.176470590865E+02
    0.000956   0.191176473437E+02
    0.001029   0.205882356009E+02
    0.001103   0.220588238581E+02
    0.001176   0.235294121153E+02
    0.001250   0.250000003725E+02
    0.001324   0.264705886297E+02
    0.001397   0.279411768869E+02
    0.001471   0.294117651442E+02
    0.001544   0.308823534014E+02
    0.001618   0.323529416586E+02
    0.001691   0.338235299158E+02
    0.001765   0.352941181730E+02
    0.001838   0.367647064302E+02
    0.001912   0.382352946874E+02
    0.001985   0.397058829446E+02
    0.002059   0.411764712018E+02
    0.002132   0.426470594590E+02
    0.002206   0.441176477162E+02
    0.002279   0.455882359734E+02
    0.002353   0.470588242306E+02
    0.002426   0.485294124879E+02
    0.002500   0.500000007451E+02
    0.002574   0.514705890023E+02
    0.002647   0.529411772595E+02
    0.002721   0.544117655167E+02
    0.002794   0.558823537739E+02
    0.002868   0.573529420311E+02
    0.002941   0.588235302883E+02
    0.003015   0.602941185455E+02
    0.003088   0.617647068027E+02
    0.003162   0.632352950599E+02
    0.003235   0.647058833171E+02
    0.003309   0.661764715743E+02
    0.003382   0.676470598315E+02
    0.003456   0.691176480888E+02
    0.003529   0.705882363460E+02
    0.003603   0.720588246032E+02
    0.003676   0.735294128604E+02
    0.003750   0.750000011176E+02
    0.003824   0.764705893748E+02
    0.003897   0.779411776320E+02
    0.003971   0.794117658892E+02
    0.004044   0.808823541464E+02
    0.004118   0.823529424036E+02
    0.004191   0.838235306608E+02
    0.004265   0.852941189180E+02
    0.004338   0.867647071752E+02
    0.004412   0.882352954325E+02
    0.004485   0.897058836897E+02
    0.004559   0.911764719469E+02
    0.004632   0.926470602041E+02
    0.004706   0.941176484613E+02
    0.004779   0.955882367185E+02
    0.004853   0.970588249757E+02
    0.004926   0.985294132329E+02
    0.005000   0.100000001490E+03
    0.005074   0.101470589747E+03
    0.005147   0.102941178005E+03
    0.005221   0.104411766262E+03
    0.005294   0.105882354519E+03
    0.005368   0.107352942776E+03
    0.005441   0.108823531033E+03
    0.005515   0.110294119291E+03
    0.005588   0.111764707548E+03
    0.005662   0.113235295805E+03
    0.005735   0.114705884062E+03
    0.005809   0.116176472319E+03
    0.005882   0.117647060577E+03
    0.005956   0.119117648834E+03
    0.006029   0.120588237091E+03
    0.006103   0.122058825348E+03
    0.006176   0.123529413605E+03
    0.006250   0.125000001863E+03
    0.006324   0.126470590120E+03
    0.006397   0.127941178377E+03
    0.006471   0.129411766634E+03
    0.006544   0.130882354891E+03
    0.006618   0.132352943149E+03
    0.006691   0.133823531406E+03
    0.006765   0.135294119663E+03
    0.006838   0.136764707920E+03
    0.006912   0.138235296178E+03
    0.006985   0.139705884435E+03
    0.007059   0.141176472692E+03
    0.007132   0.142647060949E+03
    0.007206   0.144117649206E+03
    0.007279   0.145588237464E+03
    0.007353   0.147058825721E+03
    0.007426   0.148529413978E+03
    0.007500   0.150000002235E+03
    0.007574   0.151470590492E+03
    0.007647   0.152941178750E+03
    0.007721   0.154411767007E+03
    0.007794   0.155882355264E+03
    0.007868   0.157352943521E+03
    0.007941   0.158823531778E+03
    0.008015   0.160294120036E+03
    0.008088   0.161764708293E+03
    0.008162   0.163235296550E+03
    0.008235   0.164705884807E+03
    0.008309   0.166176473064E+03
    0.008382   0.167647061322E+03
    0.008456   0.169117649579E+03
    0.008529   0.170588237836E+03
    0.008603   0.172058826093E+03
    0.008676   0.173529414350E+03
    0.008750   0.175000002608E+03
    0.008824   0.176470590865E+03
    0.008897   0.177941179122E+03
    0.008971   0.179411767379E+03
    0.009044   0.180882355637E+03
    0.009118   0.182352943894E+03
    0.009191   0.183823532151E+03
    0.009265   0.185294120408E+03
    0.009338   0.186764708665E+03
    0.009412   0.188235296923E+03
    0.009485   0.189705885180E+03
    0.009559   0.191176473437E+03
    0.009632   0.192647061694E+03
    0.009706   0.194117649951E+03
    0.009779   0.195588238209E+03
    0.009853   0.197058826466E+03
    0.009926   0.198529414723E+03
    0.010000   0.200000002980E+03
    0.010074   0.201470591237E+03
    0.010147   0.202941179495E+03
    0.010221   0.204411767752E+03
    0.010294   0.205882356009E+03
    0.010368   0.207352944266E+03
    0.010441   0.208823532523E+03
    0.010515   0.210294120781E+03
    0.010588   0.211764709038E+03
    0.010662   0.213235297295E+03
    0.010735   0.214705885552E+03
    0.010809   0.216176473810E+03
    0.010882   0.217647062067E+03
    0.010956   0.219117650324E+03
    0.011029   0.220588238581E+03
    0.011103   0.222058826838E+03
    0.011176   0.223529415096E+03
    0.011250   0.225000003353E+03
    0.011324   0.226470591610E+03
    0.011397   0.227941179867E+03
    0.011471   0.229411768124E+03
    0.011544   0.230882356382E+03
    0.011618   0.232352944639E+03
    0.011691   0.233823532896E+03
    0.011765   0.235294121153E+03
    0.011838   0.236764709410E+03
    0.011912   0.238235297668E+03
    0.011985   0.239705885925E+03
    0.012059   0.241176474182E+03
    0.012132   0.242647062439E+03
    0.012206   0.244117650696E+03
    0.012279   0.245588238954E+03
    0.012353   0.247058827211E+03
    0.012426   0.248529415468E+03
    0.012500   0.250000003725E+03
    0.012574   0.251470591982E+03
    0.012647   0.252941180240E+03
    0.012721   0.254411768497E+03
    0.012794   0.255882356754E+03
    0.012868   0.257352945011E+03
    0.012941   0.258823533269E+03
    0.013015   0.260294121526E+03
    0.013088   0.261764709783E+03
    0.013162   0.263235298040E+03
    0.013235   0.264705886297E+03
    0.013309   0.266176474555E+03
    0.013382   0.267647062812E+03
    0.013456   0.269117651069E+03
    0.013529   0.270588239326E+03
    0.013603   0.272058827583E+03
    0.013676   0.273529415841E+03
    0.013750   0.275000004098E+03
    0.013824   0.276470592355E+03
    0.013897   0.277941180612E+03
    0.013971   0.279411768869E+03
    0.014044   0.280882357127E+03
    0.014118   0.282352945384E+03
    0.014191   0.283823533641E+03
    0.014265   0.285294121898E+03
    0.014338   0.286764710155E+03
    0.014412   0.288235298413E+03
    0.014485   0.289705886670E+03
    0.014559   0.291176474927E+03
    0.014632   0.292647063184E+03
    0.014706   0.294117651442E+03
    0.014779   0.295588239699E+03
    0.014853   0.297058827956E+03
    0.014926   0.298529416213E+03
    0.015000   0.300000004470E+03
    0.015074   0.301470592728E+03
    0.015147   0.302941180985E+03
    0.015221   0.304411769242E+03
    0.015294   0.305882357499E+03
    0.015368   0.307352945756E+03
    0.015441   0.308823534014E+03
    0.015515   0.310294122271E+03
    0.015588   0.311764710528E+03
    0.015662   0.313235298785E+03
    0.015735   0.314705887042E+03
    0.015809   0.316176475300E+03
    0.015882   0.317647063557E+03
    0.015956   0.319117651814E+03
    0.016029   0.320588240071E+03
    0.016103   0.322058828328E+03
    0.016176   0.323529416586E+03
    0.016250   0.325000004843E+03
    0.016324   0.326470593100E+03
    0.016397   0.327941181357E+03
    0.016471   0.329411769614E+03
    0.016544   0.330882357872E+03
    0.016618   0.332352946129E+03
    0.016691   0.333823534386E+03
    0.016765   0.335294122643E+03
    0.016838   0.336764710901E+03
    0.016912   0.338235299158E+03
    0.016985   0.339705887415E+03
    0.017059   0.341176475672E+03
    0.017132   0.342647063929E+03
    0.017206   0.344117652187E+03
    0.017279   0.345588240444E+03
    0.017353   0.347058828701E+03
    0.017426   0.348529416958E+03
    0.017500   0.350000005215E+03
    0.017574   0.351470593473E+03
    0.017647   0.352941181730E+03
    0.017721   0.354411769987E+03
    0.017794   0.355882358244E+03
    0.017868   0.357352946501E+03
    0.017941   0.358823534759E+03
    0.018015   0.360294123016E+03
    0.018088   0.361764711273E+03
    0.018162   0.363235299530E+03
    0.018235   0.364705887787E+03
    0.018309   0.366176476045E+03
    0.018382   0.367647064302E+03
    0.018456   0.369117652559E+03
    0.018529   0.370588240816E+03
    0.018603   0.372058829074E+03
    0.018676   0.373529417331E+03
    0.018750   0.375000005588E+03
    0.018824   0.376470593845E+03
    0.018897   0.377941182102E+03
    0.018971   0.379411770360E+03
    0.019044   0.380882358617E+03
    0.019118   0.382352946874E+03
    0.019191   0.383823535131E+03
    0.019265   0.385294123388E+03
    0.019338   0.386764711646E+03
    0.019412   0.388235299903E+03
    0.019485   0.389705888160E+03
    0.019559   0.391176476417E+03
    0.019632   0.392647064674E+03
    0.019706   0.394117652932E+03
    0.019779   0.395588241189E+03
    0.019853   0.397058829446E+03
    0.019926   0.398529417703E+03
    0.020000   0.400000005960E+03
    0.020074   0.401470594218E+03
    0.020147   0.402941182475E+03
    0.020221   0.404411770732E+03
    0.020294   0.405882358989E+03
    0.020368   0.407352947247E+03
    0.020441   0.408823535504E+03
    0.020515   0.410294123761E+03
    0.020588   0.411764712018E+03
    0.020662   0.413235300275E+03
    0.020735   0.414705888533E+03
    0.020809   0.416176476790E+03
    0.020882   0.417647065047E+03
    0.020956   0.419117653304E+03
    0.021029   0.420588241561E+03
    0.021103   0.422058829819E+03
    0.021176   0.423529418076E+03
    0.021250   0.425000006333E+03
    0.021324   0.426470594590E+03
    0.021397   0.427941182847E+03
    0.021471   0.429411771105E+03
    0.021544   0.430882359362E+03
    0.021618   0.432352947619E+03
    0.021691   0.433823535876E+03
    0.021765   0.435294124133E+03
    0.021838   0.436764712391E+03
    0.021912   0.438235300648E+03
    0.021985   0.439705888905E+03
    0.022059   0.441176477162E+03
    0.022132   0.442647065419E+03
    0.022206   0.444117653677E+03
    0.022279   0.445588241934E+03
    0.022353   0.447058830191E+03
    0.022426   0.448529418448E+03
    0.022500   0.450000006706E+03
    0.022574   0.451470594963E+03
    0.022647   0.452941183220E+03
    0.022721   0.454411771477E+03
    0.022794   0.455882359734E+03
    0.022868   0.457352947992E+03
    0.022941   0.458823536249E+03
    0.023015   0.460294124506E+03
    0.023088   0.461764712763E+03
    0.023162   0.463235301020E+03
    0.023235   0.464705889278E+03
    0.023309   0.466176477535E+03
    0.023382   0.467647065792E+03
    0.023456   0.469117654049E+03
    0.023529   0.470588242306E+03
    0.023603   0.472058830564E+03
    0.023676   0.473529418821E+03
